id,type,text1,text2,text3,text4,notes,Column 08,Column 09,Column 10
ls_krusha_battery,WEAPON,"Пусть гиты попробуют тройные пушки, и в этот раз проследите, чтобы гиты заряжали один и тот же тип снаряда!

В рамках blood axe одержимости ""мультирольной-операционально-такиктальной-адаптабельностью"" эти тяжелые kannon, снятые с танка kill krusha, умеют заряжать разные тяжелые снаряды под разные цели. Орки, правда, не всегда выбирают правильный снаряд вместо ближайшего или самого желтого, но мощь оружия против широкого спектра целей недооценивать нельзя.

Krusha battery - тяжелая турель с тремя krusha kannon, часто используемая как основное вооружение капитальных кораблей blood axe.",,,,,,,
,,,,,,,,,
ls_boarding_toob,WEAPON,"Сажай бойзов в капсулу, капсулу в трубу, трубу на корабль - и бойзы уже в другом корабле!

Орки явно предпочитают рукопашку в рейдах и наземных боях, но вакуум космоса оказался немного проблемным даже для их крепкой физиологии. Обычно орки не могут просто прыгнуть или ""доплыть"" до вражеского корабля (хотя попытки были). Абордажная капсула доставляет группу бойзов к цели, а встроенный резак прорезает отверстие в корпусе, чтобы бойзы попали внутрь.

Такие группы обычно не могут полностью захватить корабль (да и большинство не умеет им управлять), но даже несколько здоровых зеленых громил на борту гарантированно мешают работе систем и наносят ущерб. Чем крупнее вражеский корабль, тем больше орков требуется, чтобы его серьезно сорвать.",,,,,,,
ls_kommando_pod,WEAPON,"В пусковой ничего особенного, капсула просто чуть более скрытная, но бойзы внутри - профессионалы.

Ork Kommandos - элитные диверсанты, которые переворачивают с ног на голову все привычные представления об оркоидной расе (иногда буквально переворачивая голову человеческому командиру). Если таким oddboyz удается попасть на борт через специализированные абордажные капсулы, они инстинктивно эффективно бьют по жизненно важным системам корабля.",,,,,,,
,,,,,,,,,
ls_deff_rolla,WEAPON,"Раздави их под Deff Rolla!

Deff rolla - гигантский шипованный металлический вал, устанавливаемый на нос некоторых орочьих кораблей вместо классического тарана. Эти махины отлично крошат мелкие цели и за секунды стачивают даже самые крепкие щиты. Но по очень тяжелой броне их эффективность заметно падает.",,,,,,,
ls_deff_rolla_dummy,WEAPON,"Раздави их под Deff Rolla!

Deff rolla - гигантский шипованный металлический вал, устанавливаемый на нос некоторых орочьих кораблей вместо классического тарана. Эти махины отлично крошат мелкие цели и за секунды стачивают даже самые крепкие щиты. Но по очень тяжелой броне их эффективность заметно падает.",,,,,,,
,,,,,,,,,
ls_supashoota,WEAPON,"Не совсем bolta, но лучше ты вряд ли найдешь.",,,,,,,
ls_mega_bubble_blasta,WEAPON,"С этой бластой можно так влупить гитам, что сам Горк будет доволен!

Эта бласта - увеличенная скорострельная bubblechukka, встроенная в корпус лутаной onihime и заменившая какой-то продвинутый спинальный ствол, который стоял там раньше. Хотя орочьи гравипузыри обычно идут как ПВО, сфокусированные пузыри способны разрушительно работать по щитам, а при попадании в корпус их ударная сила легко сбивает малые корабли с курса.",,,,,,,
ls_fantasy_blasta,WEAPON,"Грубое, расточительное, неточное и опасное для самого стрелка оружие - но при этом чрезвычайно мощное, если только удача позволяет ничему не пойти совсем ужасно не так.

На базе экзотической системы энергетического цикла странного корпуса, от которого это оружие произошло, оно умеет сбрасывать большую часть флюкса от своих мощных выстрелов в неизвестный карманный измерительный слой, что позволяет поддерживать очень высокий темп огня и урона при невероятно низкой флюкс-стоимости. Однако система была необратимо повреждена орочьими модификациями, и длительная стрельба быстро перегружает канал сброса, повышая шанс взрыва.

Где-то там оригинальный конструктор этого оружия наверняка кипит от ярости, наблюдая, как такое элегантное устройство превратили в летающую бомбу замедленного действия.

Пушки приходят и уходят
Все решает бросок кубов
Все это просто сон",,,,,,,
ls_splasha_attackgun_builtin,WEAPON,"ОТКРЫВАЙ ШЛАНГ, ЗАЛИВАЙ ГИТОВ!

Это безумное оружие напрямую подключено к АМ-топливному баку корабля и способно выливать огромный объем плазмоидного пламени на приличную дистанцию через массивный рукав. Быстрые насосы позволяют держать почти непрерывный темп огня, и пламя этого оружия способно угрожать даже средней броне, оставаясь при этом разрушительным для корпуса и щитов.",,,,,,,
,,,,,,,,,
ls_planet_deffhead,CUSTOM,"Главная база клана Deathskull в Персеанском Секторе. Эта пустынная планета стала домом для миллионов зеленокожих, которые со временем превратили ее в промышленный центр производства боевых кораблей и вооружения. В пустынях сквиг-фермы с трудом кормят растущее орочье население, пока мелкие варбанды дерутся за власть; в итоге к городским боссам присоединяются только самые жестокие и хитрые орки. Если оставить планету без контроля, она может скоро стать плацдармом для большого Waaagh!",,,,,,,
ls_planet_mekkaslag,CUSTOM,"Каменистая планета, богатая ресурсами. Mekkaslag превратился в крупный горнодобывающий узел, питающий военную машину Deathskull, и именно здешнее сырье позволило клану собрать часть крупных боевых кораблей, которые теперь терроризируют Сектор. Помимо руды меки развернули примитивные топливные мощности, снабжающие орочьих варлордов ""соком"", благодаря чему сохраняют заметное влияние на враждующих боссов Deff Head.",,,,,,,
ls_planet_fungob,CUSTOM,"Дикая джунглевая планета, почти не освоенная из-за враждебного климата, опасной фауны и сравнительно бедной ресурсной базы. Орков это, впрочем, не остановило: они без особых проблем там обосновались. Сейчас это глухомань, полная runtherdz и одичавших племен, где доминирует несколько death skull варбоссов, предпочитающих править своими маленькими королевствами подальше от крупных боссов Deff Head. По крайней мере, джунгли дают отличный источник сочных squigz для бойзов.",,,,,,,
ls_planet_zodrokk,CUSTOM,"Замерзшая планета, где раньше находился доминионский газодобывающий комплекс, теперь занята лутерами Deathskull, разбирающими на трофеи любые найденные объекты. Орки также приспособили старые мощности под свои задачи, что позволяет обеспечивать газами соседние кланы Evil Sunz для их тачек. Пока эта торговля удерживает оба клана от полноценной войны, но мало сомнений, что при отсутствии других врагов они быстро сцепятся друг с другом.",,,,,,,
ls_ds,FACTION,"Даже среди орков Deathskulls известны своей страстью к воровству и лутингу, а также почти религиозной верой в магическое свойство синего цвета приносить удачу. Именно эта жажда добычи привела их синие двигатели на окраины Персеанского Сектора после Великого Коллапса. Первые шайки падальщиков и пиратов быстро выросли в варбанды, а затем в целые орочьи военные флоты под командованием сильных варбоссов, осевшие в сравнительно малоизвестной системе на краю центральных областей. Орочьи пираты теперь обычное явление в Секторе, и некоторые даже находят работу наемниками у местных фракций.

Сила клана, однако, совсем не сводится к привычным рейдерам, к которым Сектор успел привыкнуть. Если их не сдерживать, орков будет прибывать все больше, и в конце концов они вырастут в волну Waaagh!, способную утопить Сектор в шторме насилия. К счастью, внутри самого клана Deathskull разные варбоссы продолжают бороться за доминирование, и до масштабного вторжения в ядро Сектора дело пока не дошло. Именно поэтому многие фракции, которых орки напрямую не давят, предпочитают не вмешиваться и сосредотачиваться на соперниках. Со временем это может оказаться очень дорогой ошибкой.",,,,,,,
ls_planet_little_red,CUSTOM,"Рядом с гигантским красным светилом Big Red, Little Red - настоящий адский мир, выбранный Evil Sunz как главная база операций. Но, если честно, реки лавы, бури вулканического пепла и чудовищные землетрясения делают отличный гоночный трек. С практической стороны, колоссальные залежи минералов на планете притягивают меков Evil Sunz как связанного грота к стае сквигхаундов. Огромные вулканические перерабатывающие комплексы превращают сырье, выброшенное извержениями и тектоническими сдвигами, в свежие тачки для хозяев из Evil Sunz.",,,,,,,
ls_planet_uzrokk,CUSTOM,"Флот Evil Sunz естественным образом самый прожорливый до топлива среди всех орочьих кланов: их кастомные движки жрут горючее с бешеной скоростью, пока корабли несутся через космос. К сожалению, собственные возможности производства топлива у них ограничены, и добыча в основном сводится к разреженным летучим веществам из токсичной атмосферы Узрокка - мира смертельного для людей и пахнущего для орков примерно как сквиг-навоз. Поэтому планета в основном занята Fuel Meks, их гротами-помощниками и почти никем больше.",,,,,,,
ls_planet_grimslag,CUSTOM,"Единственная в системе Big Red планета, более-менее пригодная для жизни. Обширные открытые пустыни популярны у разных банд speedfreak из Evil Sunz как место гонок и войн. Многие варбоссы и варлорды предпочитают ставить базу здесь, а не в адских условиях Little Red. Проблема в том, что, кроме отдельных сквиг-ферм, планета довольно пустая, и большую часть ресурсов приходится ввозить с Little Red.",,,,,,,
ls_planet_gorslag,CUSTOM,"Пустынный мир, захваченный Evil Sunz для использования заброшенных военных объектов как плацдарма рейдов в северной части Сектора, вдали от Big Red. Местный варлорд Evil Sunz очень не любит делить систему с жадными Bad Moons, но пока ""рейдить хумиев"" оказывается достаточно веселым, чтобы терпеть вычурных соседей.",,,,,,,
ls_planet_uzdreg,CUSTOM,"Uzdreg - пустынная планета, захваченная Evil Sunz в системе Grimluz как еще один перевалочный пункт для рейдов. По огромным дюнам здесь носятся толпы speed freak байкеров, а несколько мековских перерабатывающих узлов дают сырье, которое они обменивают у соседних Deathskull на разнообразные выкопанные габбинзы.",,,,,,,
ls_es,FACTION,"Evil Sunz - орочий клан, помешанный на скорости и максимально громком шуме во время этой скорости. Клан исповедует проверенный орочий принцип: ""Red unz go fasta!"". Ненасытная жажда скорости приводит к тому, что Evil Sunz часто пренебрегают тяжелой броней и предпочитают заливать поле боя волной быстрых ударных машин; большая часть их рейдов и лутинга направлена на добычу новых способов ехать еще быстрее. Эта же страсть делает их одними из лучших пилотов среди орков.

Evil Sunz стали вторым кланом, появившимся в Секторе в крупных количествах, дав понять, что местные имеют дело не с одной группой мародерствующих ксеносов. Хотя орочья междоусобица обычна, Evil Sunz являются естественными союзниками mek-касты Deathskull в вопросах добычи лучших трофеев для новых тачек (по крайней мере, пока эти тачки неизбежно не украдут).

С двумя кланами в регионе среди спейсеров уже ходят слухи, что по пути еще больше орков, и когда они прибудут, Сектор может столкнуться с настоящей расплатой.",,,,,,,
ls_planet_nazbad,CUSTOM,"Этот сравнительно пригодный для жизни засушливый спутник был местом доминионской исследовательской лаборатории благодаря богатым залежам редких руд и материалов. После Коллапса Bad Moons заняли планету и за годы превратили ее в свой опорный центр силы в Секторе.

Это один из самых населенных орочьих миров в регионе: по поймам и дюнам раскинулись огромные крепости и заводы орков, а также именно отсюда Bad Moons получают доступ к продвинутым технологиям Доминиона. Чтобы ""пометить"" мир как свой, в рамках полосовой добычи орки вырезали на поверхности оскаленную орочью морду, чтобы ни у кого не осталось сомнений: ""этот рок принадлежит оркам!""",,,,,,,
ls_planet_bogga,CUSTOM,"Холодная тундровая планета в системе Bad Fang, куда стекаются менее богатые орки и те, кто не смог конкурировать с сильными боссами Назбада, чтобы выживать самостоятельно. ""Уйти в Боггу"" также стало распространенным наказанием для флэшгитов, раздражающих начальство.

Несмотря на дурную славу у Bad Moons, холодные болота планеты неожиданно хорошо подходят для выращивания грибов, и предприимчивые runtherda неплохо богатеют, поставляя на Назбад всевозможных ""модных"" squig.",,,,,,,
ls_planet_fungmor,CUSTOM,"Джунглевый мир, известный разведением экзотических eatin' squigs. Прожорливые bad moons захватили его при первой возможности и начали драть с остальных орков вымогательскую плату зубами. Но прочие орки быстро поняли, что лучший ответ на вымогательство - вымогать в ответ кулаком. В итоге bad moons на этой планете и рейдеры Evil Sunz с Gorslag постоянно грызутся за контроль над местными потоками товаров, хотя ни одна сторона пока не решилась на полноценный скоординированный удар по другой.",,,,,,,
ls_bm,FACTION,"Bad Moons - самый богатый из всех орочьих кланов. Причина в том, что их зубы растут быстрее, чем у остальных, а именно зубы орки используют как валюту. Они постоянно покупают, продают, меняют и обманывают, чтобы добыть еще больше зубов. В бою, в отличие от других орков, предпочитают держаться чуть дальше и поливать врага продвинутыми и ""сназзи""-стволами; кроме того, они действительно обслуживают свое снаряжение (не чтобы работало лучше, а чтобы выглядело показушнее).

Став третьим кланом, заявившим о себе в Секторе, Bad Moons действовали медленнее: проводили лишь небольшие рейды, пока осваивались и строили вычурную базу власти из добычи, полученной в торговле с другими орочьими кланами. Пользуясь заброшенной доминионской лабораторией в подконтрольной системе, они наладили производство продвинутых (по орочьим меркам) кораблей с богатым набором сложного оружия и технологий - чтобы понтоваться перед кланами, которых считают деревенщиной.

Направление их продвижения вывело их в конфликт с Персеанской лигой, и военные аналитики Сектора теперь всерьез опасаются, что орочья угроза куда серьезнее, чем казалось: кланы появляются со всех сторон и не показывают признаков замедления.",,,,,,,
ls_planet_azstag,CUSTOM,"Главная твердыня клана Blood Axe в Секторе. Планета, известная просто как ""Da Base"", - ничем не примечательный мир на орбите тусклого белого карлика, которого зовут Da Glob. Именно из-за своей ""обычности"" она долго ускользала от внимания крупных фракций: blood axe сумели оставаться незамеченными вплоть до вторжения в соседнюю систему Фенху.

Сама планета похожа на типичный орочий мир - свалки, карьеры, чадящие мек-мастерские, клепающие инструменты для Waaaagh!. Но заметная часть поселений blood axe уходит туннелями глубоко в скалистые горы Азстага, что затрудняет их обнаружение с орбиты и делает почти неуязвимыми для ударов с орбиты, кроме тотальной бомбардировки.",,,,,,,
ls_planet_bootcamp,CUSTOM,"Несмотря на богатую биосферу, Da Boot Camp, пожалуй, даже опаснее каменистого Азстага: агрессивная местная фауна, расплодившиеся squigs и крайне нестабильные грозы круглый год. Этот смертельный мир служит идеальной базой и охотничьими угодьями для blood axe Kommandoz и Beast Snaggas, которые точат здесь свои навыки.

Несмотря на ассоциации с ""тренировкой"", название планета получила от главного поселения, построенного в кратере падения мега-рока ""Gork's Boot"".",,,,,,,
ls_planet_skragrunt,CUSTOM,"Хотя орки иногда сотрудничают с человеческими пиратами в рейдах, только blood axe варлорды терпят постоянное человеческое присутствие в своих системах. Skragrunt - небольшой пустынный мир с умеренными залежами минералов и летучих веществ, слишком бедными, чтобы орки всерьез хотели ковырять их в этом промерзшем сквиг-навозе, где еще и драться толком не с кем.

В результате часть контрабандистов и независимых шахтеров договорилась с орками использовать планету как торговый узел, где можно менять нелегальный товар на орочий лут и ""защиту"". За годы Skragrunt вырос в заметное поселение для тех, кто хочет укрыться от внимания властей, прячась рядом с одной из самых опасных рас Сектора.",,,,,,,
ls_planet_megiddo,CUSTOM,"Megiddo был обнаружен и колонизирован относительно недавно разведчиками Луддической церкви после открытия невероятно богатых залежей редких минералов (в основном золота) под пыльной поверхностью. Добыча на планете жестко контролировалась, чтобы доступ имели только ""праведные"", способные устоять перед искушением и использовать ресурс в формах, одобренных Церковью.

Благодаря сильному присутствию рыцарей Лудда, обеспечивающих соблюдение ограничений на добычу, Megiddo пережил внезапный первый удар Blood Axe в системе Фенху и теперь служит точкой сбора луддической обороны системы.",,,,,,,
ls_planet_big_toof,CUSTOM,"Ранее известная как Ibleam, эта пустынная планета не обладает богатствами Megiddo и изначально привлекала лишь луддических поселенцев, желавших жить вдали от греховных соблазнов мегиддского золота. Поэтому во время внезапного вторжения Blood Axe в систему Фенху мир был быстро захвачен орками.

Теперь планета служит ""да фобом"" для вторжения blood axe на территорию Церкви.",,,,,,,
ls_ba,FACTION,"Blood Axes считаются среди других орочьих кланов шайкой ненадежных гитов. Они открыто торгуют с человеческими фракциями Персеанского Сектора, ведут переговоры с врагом и даже готовы отступать, если шансы совсем плохие. За такие привычки остальные орки их презирают. Тем не менее blood axe сумели закрепиться как наемники, которых удобно использовать там, где нужно формально отрицать прямое человеческое участие.

В бою blood axe применяют более тактический подход, хотя их трактовка ""тактики"" часто колеблется от чрезмерно буквальной до совсем абстрактной: например, рисовать лесной камуфляж на космических кораблях или сыпать странным такиткальным жаргоном, который обычно путает других орков. Удивительно, но чаще всего эти ""тактики"" все равно срабатывают в их пользу, как бы абсурдно ни выглядела реализация.

Ключевое отличие blood axe от других кланов - не столько хитрость, сколько терпение. Только blood axe всерьез рассматривают тактическое отступление, засаду или намеренную задержку ради заманивания врага в ловушку, и именно это заставляет часть офицеров Гегемонии считать их самой опасной из оркоидных угроз.

Хотя присутствие blood axe на юго-западе Сектора привело их к прямому конфликту с Луддической церковью, их репутация полезных наемников и готовность торговать лутом с людьми означает, что прочие фракции пока предпочитают их не трогать. На практике blood axe зачастую получают больше проблем от других орочьих кланов, чем от патрулей Гегемонии.",,,,,,,
,,,,,,,,,
ls_magnum,WEAPON,"Это моя лучшая работа! Все лучшие know-wotz-gubbinz, какие только можно залутать, запихнул сюда для лучшей бласты и лучшей заппы, чтобы оно и стреляло, и zap'ало! Хумии зовут это как-то вроде ""magnum oops"" или типа того.

Это ужасающий образец пика орочьей инженерии. Оружие выпускает сверхзаряженный энергетический импульс, который постоянно перекидывает молниевые дуги на соседние цели, выводя из строя вооружение и прожигая слабые щиты с броней. Прямое попадание создает мощную ударную волну, чрезвычайно опасную для открытого корпуса, и остается грозным даже против тяжелой брони.",,,,,,,
ls_blue_mega_cannon,WEAPON,"Мы поняли, босс! Пушка взрывается - это просто неудача, вот и все! А синий же самый удачливый! Да не может она взо-

Kustom Mega Kannon - увеличенная мегабласта для более крупных орочьих кораблей. Она способна на по-настоящему пугающую огневую мощь, но если рванет, взрыв легко может оторвать нос фрегату. Как обычно, орков такой результат развлекает при любом раскладе.

Эта версия покрашена в синий. Тебе говорят, что это делает ее безопасной. Ты в это не веришь.",,,,,,,
ls_splasha_attackgun,WEAPON,"ОТКРЫВАЙ ШЛАНГ, ЗАЛИВАЙ ГИТОВ!

Это безумное оружие подключено напрямую к огромному баку АМ-топлива и способно поливать противника колоссальным объемом плазмоидного пламени на приличную дистанцию. В отличие от варианта, встроенного прямо в корпус корабля, эта версия несет большой, но открытый топливный бак, что позволяет держать сопоставимый темп огня, но и делает систему более опасной в случае попадания. Пламя оружия способно угрожать даже средней броне, оставаясь при этом разрушительным для корпуса и щитов.",,,,,,,
,,,,,,,,,
ls_deff_dread_heat_choppa,WEAPON,"Choppa со сверхнагретой кромкой при зарядке, надежное оружие ближнего боя.",,,,,,,
ls_deff_dread_axe,WEAPON,"Мощный силовой топор, способный наносить серьезный урон по броне, при этом менее неповоротливый, чем power klaw.",,,,,,,
ls_dread_buzzsaw,WEAPON,"Угрожающая циркулярка, эффективно режущая легкую броню и давящая щиты, но без такого же пикового импульса, как у другого оружия ближнего боя; требует дольше удерживать контакт с целью.",,,,,,,
ls_deff_dread_klaw_es,WEAPON,"Тяжелая гидравлическая power klaw, способная рвать бронеплиты; смертельна по корпусу корабля, но попасть ей сложнее.",,,,,,,
ls_dread_gatling_shield,WEAPON,"Плита металла, ухваченная где-то и объединенная со встроенной gatling blasta в гибрид щита и оружия. Боезапас снижен, а разворот тяжелый, но эффективность выше.",,,,,,,
ls_dread_twin_shoota,WEAPON,"Довольно мощная kustom-twin shoota, стреляющая энергообмазанными пулями. Хорошо работает по легким целям и весьма точна по орочьим меркам, но против серьезной брони заметно слабеет.",,,,,,,
ls_big_shoota_deff_dread,WEAPON,"Встроенная Big Shoota, выполняющая роль универсального вспомогательного оружия для deff dread.",,,,,,,
ls_skorcha_dread,WEAPON,Встроенная Skorcha с пониженным энергопотреблением.,,,,,,,
ls_stikk_bomm_dread,WEAPON,"Ранец stikk bomm, способный сбрасывать бомбы по целям позади твоего зада; также отлично подходит для случайного дружественного огня по гитам, которые тебе не нравятся.",,,,,,,
ls_dread_mega_blasta,WEAPON,Мини Kustom-Mega Blasta для deffdread: за счет заметного снижения скорострельности и дальности сохраняет ту же разрушительную мощь при лучшей энергоэффективности. Однако все равно может устроить смертельный взрыв при отказе.,,,,,,,
,,,,,,,,,
ls_miko_comet,SHIP,"Фрегат неизвестного происхождения с необычной спаренной двигательной схемой, которая на максимальной тяге позволяет кораблю кратковременно искривлять время, достигая почти четырехкратной скорости относительно части самых быстрых фрегатов Сектора. Корабль также оснащен рядом экспериментальных систем вооружения, интегрированных прямо в корпус. В отличие от многих других темпоральных эффектов эпохи Доминиона, субъективный ход времени для экипажа на борту тоже ускоряется. Без риска повреждения четко разобрать внутренние механизмы нельзя, хотя часть доступных записей проливает свет на происхождение корабля.

""Сестра, этот двигатель нельзя выкручивать так далеко!""

""Что значит, законы физики не позволяют? Наше любопытство само согнет правила.""

- Запись №7 неизвестной жрицы, извлеченная с корабля",,,,,,,
ls_lambda,SHIP,Корабль спецопераций класса эсминец от Lambda Institute. Встроенная пушка Astrapi EMP Projection и антипроникающий модуль против щитов позволяют выводить из строя широкий спектр целей. Основное назначение - нейтрализация технологий зеленокожих для исследований; в проект внедрены некоторые результаты разработок института.,,,,,,,
miko_autokanon,WEAPON,"Главное орудие Suisei - продвинутая роторная пушка, стреляющая энергетически заряженными снарядами. Механизм огня и сами боеприпасы технологичны, но внутреннее устройство никак не объясняет безумную скорострельность, которую оружие выдает, когда двигатель корабля вспыхивает, как падающая звезда.","""Возможно, это подходит тебе больше: короткая искра, как у падающей звезды, которая мгновенно исчезает после вспышки"" - Неизвестная жрица #7",,,,,,
ls_komet_blasta,WEAPON,"Главное орудие Komet - продвинутая роторная пушка, стреляющая энергетически заряженными снарядами. Механизм огня и сами боеприпасы технологичны, но внутреннее устройство никак не объясняет безумную скорострельность, которую оружие выдает, когда двигатель корабля вспыхивает, как падающая звезда. Орки не успели сильно повредить сам ствол своими переделками, но их хаотичные заплатки ухудшили эффективность.","""Возможно, это подходит тебе больше: короткая искра, как у падающей звезды, которая мгновенно исчезает после вспышки"" - Неизвестная жрица #7",,,,,,
ls_cometshoota_es_l,WEAPON,"Пара встроенных в Komet сверхскорострельных автопушек; механизм подачи интегрирован в корпус, и, похоже, его часто загоняют в овердрайв, дополнительно повышая мощность и скорость снарядов. Как и главное орудие корабля, эти пушки стреляют продвинутыми энерго-заряженными снарядами, которые бьют значительно выше своей весовой категории.",,,,,,,
ls_cometshoota_es_r,WEAPON,"Пара встроенных в Komet сверхскорострельных автопушек; механизм подачи интегрирован в корпус, и, похоже, его часто загоняют в овердрайв, дополнительно повышая мощность и скорость снарядов. Как и главное орудие корабля, эти пушки стреляют продвинутыми энерго-заряженными снарядами, которые бьют значительно выше своей весовой категории.",,,,,,,
ls_cometshoota_l,WEAPON,"Пара встроенных в Suisei сверхскорострельных автопушек; механизм подачи интегрирован в корпус, и, похоже, его часто загоняют в овердрайв, дополнительно повышая мощность и скорость снарядов. Как и главное орудие корабля, эти пушки стреляют продвинутыми энерго-заряженными снарядами, которые бьют значительно выше своей весовой категории.",,,,,,,
ls_cometshoota_r,WEAPON,"Пара встроенных в Suisei сверхскорострельных автопушек; механизм подачи интегрирован в корпус, и, похоже, его часто загоняют в овердрайв, дополнительно повышая мощность и скорость снарядов. Как и главное орудие корабля, эти пушки стреляют продвинутыми энерго-заряженными снарядами, которые бьют значительно выше своей весовой категории.",,,,,,,
ls_sola_flare_kannon,WEAPON,"Носовое орудие battle kroozer Skarfist: Sola Flare Kannon забрасывает на огромную дальность крайне нестабильные canister Skorcha, которые способны расплескивать сверхгорячее плазменное пламя на большой площади и выжигать любые легкие цели.",,,,,,,
ls_big_drill,WEAPON,"Эта штука делает дырки, и пока делает, ты реально ""ввязываешься"" в драку - не то что эти панси-shoota бойзы!",,,,,,,
ls_bigger_drill,WEAPON,"Чтобы делать большие дырки, нужен бур побольше.",,,,,,,
ls_tpc,WEAPON,"Мощные thermal pulse cannon крайне популярны у орков за тот хаос, который они творят, а еще за веселый звук ""пью-пью"" при выстреле. Bad Moons особенно стараются добыть как можно больше таких стволов, но кустарные методы сборки почти всегда ухудшают характеристики по всем параметрам.",,,,,,,
